Y_IDX
38760
38760
48005
62146
39639
60938
60938
11618
2344
34488
16860
24838
24838
57224
50553
59984
50525
26268
61041
21072
61041
32609
41437
41539
11607
21698
62742
38760
38760
48005
14707
39639
60938
60938
11618
2344
34488
16860
24838
57943
24838
57224
12732
50553
59984
34885
61041
46640
61041
41437
41539
21698
38760
48005
17132
39639
60938
60938
2344
34488
16860
24838
57943
24838
57082
57224
31017
59984
50525
26268
61041
61041
41437
41539
21698
38760
38760
48005
14707
17132
39639
60938
11618
60938
2344
49408
16860
24838
57943
24838
57224
59984
26268
61041
46640
7259
61041
41437
41539
21698
38760
38760
48005
14707
62146
39639
60938
11618
60938
2344
34488
16860
57943
24838
57943
24838
57224
50553
59984
5628
26268
61041
46640
61041
41437
41539
11607
21698
62742
38760
38760
48005
14707
39639
60938
11618
60938
2344
34488
16860
24838
57943
24838
57224
59984
24817
560
26268
34885
61041
61041
41437
21698
38760
38760
48005
65036
14707
39639
60938
60938
2344
34488
16860
24838
24838
57082
57224
59984
26268
61041
21072
61041
41437
41539
31789
21698
38760
38760
48005
14707
39639
60938
11618
60938
2344
49408
16860
24838
57943
24838
57224
12732
31017
59984
26268
61041
7259
61041
41437
41539
21698
14778
38760
38760
48005
14707
62146
39639
60938
11618
60938
2344
34488
16860
24838
57943
24838
57224
59984
26268
61041
7259
61041
41437
41539
11607
21698
62742
38760
38760
48005
14707
39639
60938
11618
60938
28123
2344
34488
16860
24838
57943
24838
57224
50553
59984
26268
7259
34885
61041
46640
61041
41437
41539
21698
38760
38760
48005
14707
39639
60938
11618
60938
2344
34488
49849
16860
24838
57943
24838
57082
57224
31017
59984
26268
61041
61041
41437
41539
21698
38760
38760
48005
14707
39639
60938
11618
60938
2344
49408
16860
24838
57943
24838
57224
59984
26268
21660
61041
7259
61041
41437
41539
21698
38760
38760
48005
62146
39639
11618
60938
11618
60938
2344
34488
16860
24838
24838
57224
59984
26268
61041
61041
32609
41437
41539
11607
21698
62742
38760
46471
14707
33272
14707
39639
60938
60938
2344
34488
16860
24838
57943
24838
57224
59984
26268
34885
61041
41437
41539
21698
38760
38760
5165
48005
14707
39639
60938
60938
2344
34488
18100
16860
24838
57082
57224
59984
59984
26268
61041
47228
61041
41437
41539
21698
38760
38760
48005
14707
17132
39639
60938
11618
60938
2344
34488
49408
16860
24838
57943
24838
57224
32268
59984
26268
61041
61041
41437
41539
21698
38760
48005
14707
33272
14707
62146
39639
11618
60938
60938
2344
34488
16860
24838
57943
24838
57366
57224
59984
26268
61041
61041
41437
41539
11607
21698
62742
38760
38760
48005
14707
39639
60938
11618
60938
2344
34488
18100
16860
24838
57224
59984
59984
560
34885
61041
41437
21698
38760
38760
48005
14707
39639
60938
11618
60938
2344
34488
16860
24838
24838
57082
57224
59984
26268
61041
61041
41437
41539
31789
21698
38760
48005
14707
33272
14707
39639
60938
60938
2344
50876
16860
24838
57943
24838
57224
59984
26268
61041
61041
41437
41539
21698
14778
38760
38760
48005
62146
39639
11618
60938
2344
18100
16860
24838
57224
59984
59984
26268
61041
61041
41437
41539
11607
21698
38760
38760
48005
14707
39639
44721
60938
11618
60938
2344
34488
16860
24838
57943
24838
57224
59984
26268
34885
61041
41437
41539
21698
38760
48005
14707
33272
14707
39639
60938
60938
2344
34488
49849
16860
24838
57943
24838
57082
57224
26268
61041
61041
41437
41539
21698
38760
38760
48005
14707
39639
60938
11618
60938
2344
18100
49408
16860
24838
57224
59984
59984
26268
21660
61041
61041
41437
41539
21698
38760
38760
48005
62146
39639
60938
11618
60938
2344
34488
16860
24838
24838
57224
59984
26268
61041
61041
32609
41437
41539
11607
21698
62742
48005
33272
14707
39639
60938
60938
2344
34488
16860
24838
57943
24838
57224
59984
26268
34885
61041
47816
8435
61041
41437
41539
21698
38760
38760
5165
48005
14707
39639
60938
60938
2344
34488
18100
16860
24838
57082
57224
59984
59984
26268
61041
61041
41437
41539
51971
21698
38760
38760
27862
48005
14707
17132
39639
60938
11618
60938
49408
16860
24838
57943
24838
57224
59984
26268
8435
61041
61041
14953
41437
41539
41880
21698
38760
48005
33272
14707
62146
39639
11618
60938
60938
2344
34488
16860
24838
57943
24838
57650
57366
57224
53055
59984
40389
26268
61041
61041
41437
41539
11607
21698
38760
38760
48005
14707
39639
12287
60938
11618
60938
2344
34488
18100
50290
16860
24838
57224
59984
59984
40389
26268
21660
34885
8435
61041
41437
41539
21698
38760
38760
48005
14707
37655
39639
12287
60938
11618
60938
2344
34488
16860
24838
24838
57508
57082
57224
59984
26268
61041
8435
61041
41437
41539
51971
21698
32351
14778
38760
27862
48005
14707
33272
14707
39639
60938
60938
50876
16860
24838
57943
24838
57224
59984
26268
8435
61041
47816
8435
61041
14953
41437
41539
21698
56333
14778
38760
38760
48005
62146
39639
60938
60938
2344
34488
18100
16860
58616
24838
57650
57224
59984
33519
53055
59984
40389
26268
61041
61041
41437
41539
11607
21698
38760
38760
48005
14707
39639
12287
44721
60938
11618
60938
14144
2344
34488
16860
25511
24838
57943
58616
24838
57224
59984
26268
34885
61041
61041
41437
41539
21698
38760
48005
14707
33272
14707
37655
39639
12287
60938
60938
2344
34488
17301
49849
16860
24838
57943
24838
57082
57224
59984
26268
61041
61041
41437
41539
51971
21698
32351
38760
38760
48005
14707
39639
60938
11618
60938
18100
17301
49408
16860
24838
57224
57508
59984
59984
26268
61041
8435
61041
14953
32609
41437
28318
41539
41880
21698
38760
5061
38760
48005
14707
62146
39639
11618
60938
11618
60938
2344
34488
16860
58616
24838
24838
57650
57224
59984
26268
61041
8435
61041
41437
58031
41539
41880
31789
11607
21698
5061
38760
48005
14707
33272
14707
39639
12287
60938
60938
14144
2344
34488
17301
16860
24838
57943
24838
57224
59984
34885
61041
47816
8435
61041
41437
21698
38760
5061
38760
48005
24549
14707
39639
60938
60938
2344
34488
18100
16860
24838
57508
57366
57082
59984
33519
53055
59984
26268
61041
61041
41437
41539
11716
51971
21698
32351
38760
38760
48005
14707
39639
60938
11618
60938
17301
49849
49408
16860
24838
57943
58616
24838
57224
59984
26268
61041
61041
41437
41539
41880
51971
21698
32351
38760
48005
33272
14707
62146
39639
60938
60938
2344
34488
22593
16860
58616
24838
58616
57943
24838
57650
57224
59984
40389
560
26268
61041
47228
61041
41437
41539
11607
21698
62742
38760
38760
48005
14707
39639
12287
60938
11618
60938
14144
2344
34488
50861
18100
17301
16860
24838
57224
57508
59984
59984
26268
21660
34885
61041
41437
41539
21698
38760
38760
48005
14707
44290
37655
39639
12287
60938
12287
11618
60938
2344
34488
17301
16860
24838
25511
24838
57082
57224
59984
26268
61041
47228
61041
41437
41539
51971
21698
32351
38760
48005
14707
33272
14707
60162
17132
39639
60938
60938
2344
34488
49408
16860
24838
57943
24838
57224
32268
59984
26268
61041
8435
61041
41437
41539
41880
51971
21698
32351
38760
5061
38760
50559
48005
14707
17132
62146
39639
60938
60938
2344
34488
18100
16860
24838
57224
59984
53055
59984
14681
26268
8435
61041
61041
41437
58031
41539
41880
11607
21698
38760
38760
48005
14707
39639
60938
11618
60938
2344
34488
50290
49849
16860
25511
58616
57943
24838
57943
24838
57224
59984
13230
34885
47816
8435
61041
41437
41539
21698
38760
48005
14707
33272
14707
37655
39639
12287
60938
60938
2344
34488
16860
24838
57943
24838
57508
57366
57082
57224
26268
61041
47816
8435
61041
41437
41539
51971
21698
32351
38760
38760
48005
14707
39639
60938
11618
60938
2344
18100
17301
49408
16860
24838
57224
59984
59984
14681
26268
8435
61041
8435
61041
41437
41539
41880
21698
38760
5061
46616
38760
48005
14707
17132
62146
39639
60938
11618
60938
2344
34488
16860
58616
24838
24838
57224
59984
40389
14681
26268
61041
8435
61041
41437
53624
58031
41539
31789
11607
21698
46616
48005
14707
33272
14707
39639
60938
60938
2344
34488
17301
50290
16860
58616
24838
57943
24838
57224
59984
26268
34885
61041
47816
8435
61041
41437
41539
21698
38760
5061
46616
38760
48005
14707
37655
17132
39639
12287
60938
60938
53902
2344
34488
18100
16860
24838
57082
57224
59984
33519
53055
59984
26268
61041
61041
41437
41539
51971
21698
32351
38760
30697
5061
38760
48005
14707
21783
39639
28504
44721
60938
11618
60938
49408
16860
24838
57943
58616
24838
57224
59984
26268
61041
61041
41437
45378
41539
51971
21698
32351
38760
46616
38760
27862
48005
33272
62146
60938
2344
34488
55582
22593
16860
57943
24838
58616
57943
24838
60916
57224
59984
14681
26268
8435
61041
61041
23781
41437
45378
41539
21698
62742
38760
38760
48005
14707
39639
60938
60938
11618
2344
34488
17301
50290
16860
58616
24838
58616
57943
24838
57224
57508
59984
26268
21660
34885
61041
41437
41539
21698
38760
8369
5061
38760
48005
14707
37655
39639
12287
60938
11618
60938
2344
34488
17301
16860
24838
25511
58616
24838
61058
57082
57224
26268
61041
61041
41437
41539
51971
21698
32351
38760
30697
27862
48005
14707
33272
14707
15148
17132
39639
60938
60938
2344
49408
16860
24838
57943
58616
24838
57224
59984
26268
61041
61041
41437
45378
41539
62062
51971
21698
46616
5061
32351
38760
46616
38760
27862
5165
48005
14707
62146
39639
60938
60938
2344
34488
18100
16860
24838
57224
59984
59984
54510
40389
14681
26268
8435
61041
61041
41437
41539
11607
21698
62742
38760
38760
48005
14707
39639
60938
11618
60938
14144
28123
2344
34488
50290
16860
26184
25511
24838
57943
24838
57224
59984
26268
34885
61041
47816
8435
61041
41437
6125
41539
21698
38760
48005
14707
33272
14707
37655
39639
61607
12287
60938
60938
2344
34488
17301
49849
16860
24838
57943
24838
57082
57224
59984
26268
61041
34591
47816
8435
61041
41437
41539
51971
21698
32351
38760
38760
50559
48005
5984
43114
14707
39639
60938
11618
60938
2344
18100
49408
16860
1155
24838
57224
59984
7054
53055
59984
14681
26268
8435
61041
61041
41437
41539
62062
21698
8369
38760
49924
38760
48005
14707
60162
17132
62146
39639
60938
29173
11618
60938
2344
34488
16860
24838
58616
24838
57224
59984
54510
14681
26268
8435
61041
61041
41437
41539
41880
31789
11607
21698
62742
48005
14707
33272
14707
39639
60938
60938
2344
34488
50290
16860
26857
26184
58616
24838
57943
24838
57224
59984
28802
40389
26268
34885
61041
47816
8435
61041
41437
41539
21698
38760
8369
38760
48005
14707
37655
17132
39639
12287
60938
60938
25944
39923
53902
2344
34488
18100
16860
24838
57934
57082
57224
26590
59984
33519
53055
59984
26268
61041
61041
41437
41539
51971
21698
32351
38760
8369
38760
53113
7719
48005
5984
14707
58178
60162
15148
39639
45390
44721
60938
11618
60938
2344
34488
49408
16860
24838
57943
58616
24838
57224
59984
14681
26268
8435
61041
47816
61041
41437
41539
16707
62062
21698
38760
49924
8369
38760
48005
53113
14707
33272
58178
60162
62146
39639
45390
11618
60938
60938
2344
34488
16860
59289
57943
58616
24838
57943
58616
24838
57934
57650
57224
59984
3094
40389
54510
26268
61041
47816
61041
41437
41539
21698
62742
38760
49924
25942
38760
48005
14707
39639
60938
60938
11618
2344
34488
50731
50290
16860
59289
26857
25511
26184
58616
24838
24838
57224
57366
57650
59984
26268
21660
34885
61041
41437
41539
21698
38760
8369
49924
38760
48005
14707
58178
37655
39639
45390
12287
60938
29173
11618
60938
25944
53902
39923
2344
34488
16860
24838
58616
24838
57082
57224
59984
26268
61041
61041
41437
41539
6616
31789
51971
21698
49924
32351
38760
8369
49924
53113
27862
7719
48005
48005
14707
34391
33272
15148
39639
60938
60938
2344
49408
16860
24838
57943
24838
57224
59984
14681
26268
8435
61041
47816
8435
61041
62834
41437
19504
41539
16707
41880
62062
21698
38760
49924
38760
5165
48005
14707
62146
39639
11618
60938
29173
60938
2344
34488
16860
24838
57943
24838
57224
59984
33519
53055
3094
40389
54510
14681
26268
8435
61041
61041
41437
41539
6616
11607
21698
49924
62742
38760
49924
38760
48005
14707
39639
60938
11618
29173
60938
28123
14144
2344
50861
34488
50731
16860
26857
59289
25511
26184
24838
58616
24838
57224
59984
26268
34885
61041
21660
61041
41437
41539
21698
38760
8369
49924
38760
48005
14707
33272
58178
37655
39639
29173
45390
28504
61607
12287
60938
60938
2344
34488
16860
24838
58616
24838
57366
57082
57224
26268
61041
21660
61041
41437
41539
51971
21698
32351
38760
8369
49924
48005
48005
34391
43114
5984
14707
15148
39639
60938
11618
60938
2344
34488
50731
49408
16860
59289
24838
58616
24838
57224
57508
59984
13983
14681
26268
60747
21660
8435
61041
61041
62834
41437
41539
16707
41880
62062
21698
38760
49924
8369
48005
53113
48005
14707
62146
39639
11618
60938
11618
2344
2344
34488
16860
59289
58616
24838
25511
58616
24838
57934
57650
57224
59984
26268
21366
47816
34591
61041
61041
41437
41539
31789
11607
21698
49924
25942
8369
38760
48005
14707
33272
39639
60938
60938
14144
2344
50861
34488
17301
16860
26857
26184
24838
57943
58616
24838
57224
59984
28802
26268
60747
34885
61041
61041
41437
21698
38760
49924
38760
48005
14707
17132
37655
39639
12287
60938
29173
60938
25944
53902
39923
2344
34488
16860
24838
57943
58616
24838
57934
57082
57224
26590
59984
26268
61041
61041
41437
41539
6616
51971
21698
49924
32351
38760
49924
38760
53113
27862
7719
48005
14707
39639
60938
11618
29173
60938
2344
34488
55582
49849
49408
16860
24838
57943
58616
24838
57224
59984
14681
26268
8435
61041
47816
61041
62834
41437
19504
41539
16707
41880
62062
21698
8369
38760
8369
46616
49924
48005
48005
33272
62146
39639
60938
2344
34488
16860
24838
57943
58616
24838
57366
57650
57224
53055
59984
3094
40389
54510
26268
61041
47816
61041
41437
41539
6616
21698
49924
62742
38760
6715
46616
8369
48005
48005
14707
39639
60938
60938
11618
14144
2344
50861
34488
50731
16860
26857
59289
25511
26184
24838
24838
57224
57366
59984
26268
21660
34885
8435
61041
41437
40971
53624
41539
21698
38760
49924
8369
38760
5454
48005
14707
39639
45390
12287
60938
29173
11618
60938
25944
53902
165
39923
14144
2344
34488
16860
24838
24838
57082
57224
26268
61041
61041
8435
41437
41539
31789
51971
21698
32351
38760
49924
8369
38760
53113
27862
7719
48005
14707
34391
33272
58178
39639
45390
60938
60938
2344
49408
16860
24838
57943
24838
57224
59984
26268
8435
61041
47816
8435
61041
14953
41437
41539
16707
41880
6616
62062
21698
49924
14778
38760
46616
49924
38760
48005
14707
62146
39639
60938
29173
60938
2344
34488
16860
24838
57943
24838
57934
57650
57224
26590
53055
59984
33519
3094
40389
54510
26268
61041
61041
41437
41539
11607
21698
38760
49924
38760
60775
48005
14707
39639
60938
11618
29173
60938
28123
2344
34488
55582
50290
16860
26857
25511
26184
58616
24838
24838
57224
59984
28802
26268
60747
34885
21660
61041
8435
41437
41539
21698
38760
8369
49924
38760
50559
48005
28151
14707
33272
37655
39639
29173
28504
61607
60938
2344
34488
34488
50731
49849
16860
59289
24838
24838
57082
57224
59984
26268
61041
21660
8435
61041
41437
49217
41539
51971
21698
49924
32351
38760
6715
49924
8369
30416
48005
48005
34391
43114
5984
14707
15148
39639
60938
11618
60938
2344
49408
16860
24838
57224
57508
59984
13983
53055
26268
61041
61041
32609
14953
41437
28318
41539
16707
41880
62062
21698
38760
49924
8369
38760
28151
48005
14707
58178
62146
39639
45390
60938
29173
11618
60938
2344
34488
16860
24838
25511
58616
24838
57650
57224
53055
59984
26268
21366
34591
61041
61041
41437
41539
41880
6616
31789
11607
21698
49924
62742
38760
6715
49924
8369
48005
48005
14707
34391
33272
39639
60938
60938
165
14144
2344
18085
50861
34488
16860
26857
25511
26184
24838
58616
24838
57224
59984
34885
61041
21660
61041
41437
40971
41539
21698
38760
49924
38760
48005
14707
58178
17132
37655
39639
45390
12287
60938
29173
84
60938
25944
53902
39923
2344
34488
16860
24838
58616
24838
57082
57224
13983
26268
61041
61041
41437
41539
51971
21698
32351
38760
49924
38760
53113
27862
7719
48005
19183
14707
58178
17132
15148
39639
45390
60938
11618
29173
60938
2344
49408
16860
24838
57943
58616
24838
57224
59984
26268
8435
61041
47816
61041
62834
14953
41437
19504
41539
16707
41880
62062
21698
38760
8369
49924
38760
48005
33272
62146
39639
11618
60938
60938
2344
34488
16860
24838
57943
58616
24838
57366
57650
57224
53055
59984
3094
40389
28802
54510
26268
60747
61041
47816
61041
41437
41539
21698
62742
38760
49924
8369
48005
48005
14707
39639
60938
11618
60938
2344
34488
50290
16860
26857
25511
58616
26184
24838
24838
57224
57366
59984
28802
26268
60747
21660
34885
8435
61041
41437
41539
21698
38760
49924
8369
38760
48005
14707
58178
37655
39639
45390
12287
60938
29173
11618
60938
25944
53902
39923
2344
34488
16860
24838
24838
57082
57224
26268
61041
61041
8435
41437
41539
31789
51971
21698
32351
38760
49924
8369
38760
53113
27862
7719
48005
14707
34391
33272
58178
39639
45390
60938
60938
2344
49408
16860
57943
24838
57224
59984
26268
60747
8435
61041
47816
8435
61041
62834
14953
41437
41539
16707
41880
62062
21698
38760
49924
38760
5165
48005
14707
62146
39639
60938
29173
60938
2344
34488
16860
24838
57943
24838
57934
57650
57224
26590
53055
59984
33519
53055
3094
40389
54510
26268
61041
61041
41437
41539
11607
21698
62742
38760
49924
38760
48005
14707
39639
60938
11618
29173
60938
165
28123
14144
2344
18085
50861
34488
16860
26857
25511
26184
24838
58616
24838
57224
59984
26268
34885
21660
61041
41437
41539
21698
38760
8369
49924
38760
50559
48005
14707
33272
37655
39639
29173
28504
61607
60938
60938
2344
34488
50731
49849
16860
59289
24838
58616
24838
57082
57224
26268
61041
21660
61041
41437
41539
51971
21698
32351
38760
49924
8369
38760
48005
14707
35671
60162
15148
39639
60938
60938
11618
2344
34488
50731
49408
16860
59289
24838
58616
24838
57224
57508
59984
13983
26268
21660
8435
61041
61041
14953
41437
41539
16707
41880
62062
21698
38760
49924
8369
38760
48005
58178
62146
39639
45390
11618
60938
29173
12956
2344
42102
2344
34488
16860
58616
24838
25511
58616
24838
57934
57650
57224
26590
59984
26268
21366
47816
34591
61041
61041
41437
41539
31789
11607
21698
38760
49924
8369
38760
48005
14707
34391
33272
39639
60938
60938
2344
34488
51172
18183
17301
50731
50290
59289
58616
26184
24838
57943
58616
24838
57224
59984
26268
34885
61041
61041
41437
41539
21698
38760
49924
38760
5165
50559
48005
24549
14707
39639
60938
29173
60938
25944
53902
39923
2344
34488
16860
59962
59289
24838
57943
58616
24838
57934
57082
57224
26268
61041
61041
41437
41539
51971
21698
32351
38760
38760
53113
7719
48005
14707
60162
58178
17132
15148
39639
45390
60938
11618
29173
60938
2344
49408
16860
24838
57943
24838
57224
59984
26268
47522
8435
61041
47816
61041
8435
14953
41437
41539
16707
62062
21698
38760
8369
49924
48005
14707
33272
14707
60162
58178
62146
39639
45390
11618
60938
12956
2344
2344
34488
16860
24838
57943
24838
57934
57366
57650
57224
26590
53055
59984
3094
40389
54510
26268
61041
47816
8435
61041
41437
41539
26798
11607
21698
38760
49924
8369
38760
48005
14707
39639
60938
11618
12956
60938
14144
2344
50861
34488
18100
16860
26857
26184
24838
57224
59984
59984
40389
28802
560
26268
60747
21660
34885
61041
8435
61041
41437
21698
38760
49924
8369
38760
10273
50559
48005
24549
14707
39639
60938
29173
12956
11618
60938
25944
53902
39923
2344
34488
16860
24838
57934
57082
57224
26590
26268
61041
8435
61041
41437
41539
21698
49924
14778
32351
38760
49924
8369
53113
27862
30416
50559
7719
48005
48005
14707
34391
15826
33272
39639
60938
60938
51723
2344
50876
16860
24838
57943
24838
57224
59984
26268
60747
8435
61041
47816
8435
61041
62834
14953
41437
41539
16707
41880
62062
21698
38760
49924
38760
5165
48005
62146
39639
60938
29173
60938
12956
2344
34488
16860
59962
59289
58616
24838
57943
24838
57934
57650
57224
53055
59984
33519
53055
3094
40389
54510
26268
61041
61041
41437
41539
11607
21698
38760
49924
38760
48005
14707
39639
44721
12287
60938
11618
29173
12956
60938
14144
2344
34488
16860
26857
25511
59289
26184
24838
58616
24838
57934
57224
59984
42923
26268
34885
61041
21660
61041
41437
41539
21698
38760
8369
49924
38760
50559
48005
14707
15826
33272
37655
39639
29173
28504
60938
60938
39923
2344
34488
50731
49849
16860
59289
24838
58616
24838
57082
57224
26268
61041
21660
61041
41437
41539
26798
51971
21698
32351
38760
49924
8369
38760
48005
14707
35671
60162
15148
39639
61607
60938
60938
11618
2344
50731
49408
16860
59289
24838
58616
24838
57224
57508
59984
13983
26268
21660
61041
61041
62834
14953
41437
19504
28318
41539
16707
41880
62062
21698
38760
49924
8369
38760
48005
14707
13164
62146
39639
60938
29173
12956
11618
60938
2344
34488
16860
58616
24838
25511
58616
24838
57650
57224
59984
28802
26268
21366
47816
60747
34591
61041
61041
41437
41539
31789
11607
21698
14778
62742
38760
49924
8369
48005
40632
48005
14707
15826
34391
39639
12956
60938
11618
60938
14144
2344
50861
34488
18183
16860
26184
24838
57943
58616
24838
57224
59984
40389
28802
26268
60747
34885
61041
41437
32157
41539
42098
21698
38760
49924
38760
5165
50559
48005
24549
14707
58178
39639
45390
60938
29173
60938
12956
49404
25944
53902
39923
2344
34488
16860
59962
24838
57943
58616
24838
57082
57224
26268
61041
61041
41437
41539
51971
21698
32351
38760
49924
38760
53113
7719
48005
618
14707
60162
17132
58178
39639
49404
45390
60938
11618
31180
12956
29173
2344
2344
49408
16860
24838
57943
24838
57224
59984
26268
47522
8435
61041
47816
61041
8435
14953
41437
41539
16707
41880
6616
62062
21698
49924
8369
38760
8369
49924
48005
28151
8222
26787
15826
33272
14707
62146
39639
60938
49404
60938
2344
34488
16860
57943
24838
34933
57943
24838
57224
59984
3094
40389
14681
54510
26268
8435
61041
47816
8435
61041
41437
49217
41539
42098
26798
6616
11607
21698
49924
62742
38760
49924
8369
48005
40632
48005
8222
14707
39639
12287
60938
11618
60938
14144
2344
1607
17995
34488
18100
18183
17301
17742
16860
24838
57224
59984
59984
28802
560
26268
60747
34885
61041
8435
61041
41437
41539
21698
38760
49924
8369
38760
50559
48005
24549
14707
13164
39639
60938
29173
84
12956
49404
11618
25944
53902
39923
2344
34488
34488
17742
16860
24838
24838
57934
57082
57224
36695
26590
26268
61041
8435
61041
14953
41437
41539
31789
51971
21698
38760
49924
8369
53113
27862
7719
48005
40632
47590
14707
15826
34391
33272
64813
58178
39639
45390
60938
31180
60938
51723
2344
49408
16860
24838
57943
24838
57224
59984
14681
26268
8435
61041
47816
8435
61041
41437
32157
44810
41539
16707
41880
6616
62062
21698
49924
38760
49924
38760
48005
8222
14707
17132
62146
39639
60938
29173
84
12956
60938
2344
34488
23034
50290
16860
59962
58616
24838
34933
57943
24838
57224
59984
33519
53055
3094
40389
54510
26268
61041
61041
41437
41539
6616
11607
21698
49924
38760
49924
38760
48005
14707
17132
37655
39639
12287
60938
11618
84
12956
29173
2344
2344
1607
34488
49849
50731
16860
26857
25511
59289
26184
24838
58616
24838
57224
59984
42923
34885
21660
47816
61041
41437
41539
21698
38760
8369
49924
38760
48005
618
14707
15826
33272
37655
39639
29173
28504
12287
61607
60938
49404
60938
2344
34488
49849
50731
16860
59289
24838
58616
24838
57082
57224
26268
61041
47816
21660
61041
14953
41437
41539
26798
51971
21698
38760
49924
8369
38760
48005
14707
35671
60162
15148
39639
60938
60938
11618
2344
50731
49408
16860
59289
24838
58616
24838
57224
59984
13983
14681
26268
21660
60747
8435
61041
61041
62834
41437
41539
16707
41880
62062
21698
22634
